employee_id,department,region,tenure_years,remote_worker,salary_band
6041,Engineering,UK,9.0,0,Mid
6042,Engineering,India,13.8,0,Lead
6043,Finance,Canada,5.0,0,Mid
6044,Sales,Germany,14.6,1,Junior
6045,Finance,Canada,9.9,0,Lead
6046,Finance,USA,14.8,1,Senior
6047,Operations,France,6.7,1,Junior
6048,Sales,France,2.4,0,Lead
6049,Sales,France,6.3,0,Junior
6050,Sales,France,11.1,0,Junior
6051,Sales,India,14.6,1,Senior
6052,Sales,India,11.1,1,Senior
6053,Operations,India,7.0,0,Lead
6054,HR,USA,8.9,1,Junior
6055,Sales,USA,4.8,1,Mid
6056,Finance,UK,7.9,0,Mid
6057,HR,Germany,0.8,0,Mid
6058,Finance,India,12.7,0,Junior
6059,Sales,India,2.5,0,Junior
6060,HR,India,5.5,0,Lead
6061,HR,Germany,6.5,1,Junior
6062,Engineering,Canada,3.1,1,Senior
6063,HR,France,1.0,0,Senior
6064,Customer Success,France,2.7,0,Lead
6065,Customer Success,Germany,14.7,1,Senior
6066,Engineering,UK,2.0,0,Lead
6067,HR,USA,0.5,0,Junior
6068,HR,France,3.6,0,Senior
6069,Engineering,India,3.3,0,Senior
6070,Marketing,USA,12.9,0,Senior
6071,Engineering,USA,2.3,1,Senior
6072,Operations,Germany,2.3,0,Lead
6073,Customer Success,Germany,2.3,0,Senior
6074,Operations,UK,7.6,1,Junior
6075,Sales,Germany,11.5,0,Senior
6076,HR,UK,1.5,0,Mid
6077,Finance,USA,11.7,0,Junior
6078,Customer Success,Canada,13.0,0,Junior
6079,Sales,Germany,5.6,1,Junior
6080,Marketing,India,6.4,1,Lead
6081,Operations,France,2.3,1,Junior
6082,HR,UK,5.3,0,Mid
6083,Marketing,Germany,13.2,1,Lead
6084,Engineering,UK,5.1,1,Lead
6085,HR,France,1.6,1,Mid
6086,Customer Success,Canada,5.0,0,Junior
6087,HR,UK,3.8,1,Mid
6088,Customer Success,France,13.1,1,Mid
6089,Finance,India,13.9,0,Lead
6090,Customer Success,UK,10.2,1,Mid
6091,Sales,UK,11.8,1,Junior
6092,Operations,Canada,10.6,1,Mid
6093,Finance,USA,3.0,0,Mid
6094,Sales,India,4.3,0,Mid
6095,HR,Germany,12.4,1,Junior
6096,Finance,USA,6.5,1,Senior
6097,Sales,Germany,2.8,1,Mid
6098,Finance,Canada,6.5,1,Lead
6099,Engineering,India,11.5,0,Senior
6100,Customer Success,USA,8.2,0,Senior
6101,HR,France,2.2,1,Mid
6102,HR,UK,10.9,1,Lead
6103,Engineering,Germany,5.4,0,Lead
6104,Operations,Canada,4.1,0,Lead
6105,Customer Success,Germany,2.9,1,Junior
6106,Engineering,UK,7.8,1,Senior
6107,Sales,Canada,12.7,1,Lead
6108,Sales,UK,14.1,1,Junior
6109,Sales,UK,7.0,1,Senior
6110,Operations,UK,14.8,0,Lead
6111,Customer Success,Canada,14.3,0,Senior
6112,Sales,USA,5.2,1,Mid
6113,Finance,France,4.1,0,Senior
6114,Customer Success,India,6.2,0,Lead
6115,Operations,France,1.9,1,Mid
6116,Customer Success,France,2.7,1,Senior
6117,Marketing,USA,10.0,0,Lead
6118,Marketing,France,7.6,0,Senior
6119,Customer Success,Canada,2.2,1,Lead
6120,Customer Success,India,10.0,1,Junior
6121,Operations,France,6.9,0,Senior
6122,Engineering,France,7.9,1,Mid
6123,HR,India,6.8,1,Junior
6124,Marketing,India,5.6,1,Senior
6125,Operations,USA,6.9,0,Mid
6126,Sales,Canada,13.7,1,Mid
6127,Customer Success,India,6.5,0,Lead
6128,Engineering,UK,11.0,0,Lead
6129,Operations,UK,10.7,0,Junior
6130,Engineering,India,3.3,1,Senior
6131,HR,USA,0.9,0,Lead
6132,HR,Germany,5.5,1,Junior
6133,Engineering,USA,6.5,0,Senior
6134,Operations,Canada,0.6,0,Junior
6135,Marketing,UK,12.7,0,Lead
6136,Customer Success,Germany,11.3,1,Mid
6137,Operations,USA,5.7,0,Junior
6138,Finance,Canada,10.1,0,Senior
6139,Operations,India,12.0,0,Junior
6140,Engineering,France,14.6,0,Mid
6141,HR,India,10.2,1,Lead
6142,Customer Success,India,5.4,1,Lead
6143,HR,Canada,13.6,1,Lead
6144,Finance,USA,4.6,0,Mid
6145,Operations,UK,13.3,0,Lead
6146,Customer Success,Canada,10.1,0,Senior
6147,Marketing,Germany,4.2,1,Mid
6148,Finance,USA,9.8,0,Senior
6149,Marketing,France,9.0,1,Senior
6150,Finance,USA,14.9,1,Mid
6151,Finance,India,3.6,1,Junior
6152,Engineering,India,12.1,0,Junior
6153,Sales,UK,1.0,0,Junior
6154,Sales,France,7.3,1,Mid
6155,Finance,India,7.9,1,Lead
6156,HR,UK,7.6,0,Mid
6157,Sales,Germany,13.2,0,Senior
6158,Sales,UK,8.0,0,Junior
6159,Operations,Germany,0.9,0,Lead
6160,Engineering,France,14.6,1,Senior
6161,Finance,France,7.3,1,Mid
6162,Finance,India,9.6,1,Mid
6163,Operations,USA,4.3,0,Senior
6164,Marketing,Canada,5.2,0,Mid
6165,Sales,USA,8.3,0,Senior
6166,HR,USA,1.1,1,Junior
6167,Sales,France,14.7,0,Mid
6168,HR,France,3.1,1,Mid
6169,Finance,USA,5.6,1,Senior
6170,Customer Success,India,5.8,0,Mid
6171,Finance,France,8.0,1,Lead
6172,Marketing,UK,7.7,1,Mid
6173,Finance,UK,4.0,1,Junior
6174,Sales,Germany,12.9,0,Mid
6175,Sales,Germany,14.5,1,Mid
6176,HR,India,1.9,1,Mid
6177,Engineering,USA,8.1,1,Senior
6178,Customer Success,France,7.0,0,Senior
6179,Sales,UK,6.5,1,Senior
6180,Marketing,India,2.2,1,Junior
6181,Marketing,Germany,2.4,1,Mid
6182,Customer Success,India,13.0,1,Senior
6183,Finance,France,9.3,0,Senior
6184,HR,UK,5.3,1,Senior
6185,HR,UK,2.4,0,Junior
6186,HR,Germany,10.0,1,Senior
6187,Customer Success,Canada,3.9,1,Lead
6188,Engineering,Canada,9.0,0,Senior
6189,HR,France,9.0,1,Mid
6190,Operations,UK,10.7,1,Lead
6191,Engineering,UK,9.5,0,Junior
6192,Customer Success,France,12.4,1,Senior
6193,Operations,UK,8.1,0,Senior
6194,Sales,Canada,3.0,0,Mid
6195,Marketing,Germany,13.6,0,Lead
6196,Operations,Canada,11.4,1,Mid
6197,HR,France,3.5,0,Mid
6198,Sales,Canada,6.6,0,Junior
6199,Marketing,Canada,10.9,1,Mid
6200,HR,Canada,1.0,0,Junior
6201,Customer Success,India,13.2,1,Lead
6202,HR,France,8.3,1,Senior
6203,Sales,USA,12.7,0,Senior
6204,Finance,USA,3.2,0,Junior
6205,Customer Success,India,12.6,1,Junior
6206,Sales,India,12.0,0,Lead
6207,Operations,UK,2.7,1,Lead
6208,Customer Success,Canada,13.1,0,Lead
6209,Marketing,France,4.9,1,Mid
6210,Engineering,UK,2.6,0,Mid
6211,Marketing,Canada,2.0,0,Lead
6212,Marketing,UK,6.2,0,Senior
6213,Operations,UK,13.3,1,Lead
6214,Customer Success,France,3.2,0,Senior
6215,Finance,USA,7.2,0,Mid
6216,Operations,India,9.1,1,Junior
6217,Marketing,Canada,13.2,1,Senior
6218,Operations,Canada,6.3,1,Lead
6219,HR,India,12.1,1,Senior
6220,Marketing,USA,4.6,0,Lead
6221,Marketing,Canada,3.1,0,Mid
6222,HR,India,2.3,0,Senior
6223,Customer Success,France,14.4,0,Senior
6224,Operations,UK,2.9,0,Junior
6225,Operations,France,0.7,1,Mid
6226,Finance,USA,9.5,1,Lead
6227,Sales,India,8.8,0,Junior
6228,Finance,France,2.1,0,Senior
6229,Customer Success,France,10.1,1,Lead
6230,Operations,Germany,14.2,1,Mid
6231,HR,USA,11.0,0,Senior
6232,Operations,India,15.0,0,Senior
6233,Sales,India,8.8,1,Senior
6234,HR,USA,1.8,1,Junior
6235,Sales,Canada,2.7,0,Junior
6236,Customer Success,Canada,14.9,1,Lead
6237,Engineering,USA,3.7,0,Junior
6238,Engineering,India,5.6,1,Lead
6239,Operations,UK,5.5,1,Senior
6240,Engineering,India,12.1,1,Mid
6241,Engineering,India,3.9,1,Junior
6242,Finance,USA,7.2,0,Lead
6243,Marketing,France,10.3,1,Junior
6244,Marketing,USA,14.9,1,Senior
6245,Marketing,Germany,11.6,0,Mid
6246,Finance,Germany,4.8,0,Junior
6247,Finance,Germany,3.0,0,Lead
6248,HR,Canada,6.7,0,Junior
6249,Finance,India,11.0,1,Senior
6250,Finance,Germany,9.0,0,Lead
6251,Engineering,USA,1.3,0,Junior
6252,HR,Canada,5.3,1,Lead
6253,Engineering,Canada,6.9,0,Lead
6254,Sales,Canada,1.6,0,Mid
6255,Sales,UK,7.0,0,Mid
6256,Engineering,Canada,5.2,0,Senior
6257,Engineering,USA,7.1,1,Lead
6258,Customer Success,Germany,1.4,0,Senior
6259,HR,Germany,2.6,0,Mid
6260,Operations,Germany,2.4,1,Mid
6261,HR,Germany,3.3,0,Junior
6262,Customer Success,Germany,3.7,1,Junior
6263,Customer Success,USA,6.9,0,Lead
6264,Sales,Germany,7.1,1,Lead
6265,HR,Canada,5.5,1,Lead
6266,Marketing,UK,2.7,0,Junior
6267,Marketing,UK,5.1,0,Mid
6268,Operations,France,1.5,1,Lead
6269,Customer Success,Canada,4.1,0,Junior
6270,Operations,UK,10.5,0,Lead
6271,Marketing,France,13.1,1,Lead
6272,Engineering,Germany,5.8,1,Mid
6273,HR,France,6.9,0,Lead
6274,Customer Success,USA,15.0,1,Lead
6275,Engineering,Canada,10.3,1,Junior
6276,Finance,Canada,3.6,0,Lead
6277,Marketing,USA,7.8,1,Mid
6278,Finance,Canada,12.5,1,Junior
6279,Marketing,Canada,7.7,1,Junior
6280,Sales,Canada,4.3,1,Mid
6281,Customer Success,USA,8.7,0,Senior
6282,Engineering,Canada,3.6,1,Mid
6283,HR,Canada,10.5,0,Mid
6284,Operations,USA,5.6,1,Senior
6285,Finance,USA,7.9,1,Senior
6286,Engineering,Germany,3.6,1,Lead
6287,Operations,Canada,5.0,0,Mid
6288,Customer Success,UK,10.6,0,Senior
6289,HR,USA,13.2,0,Lead
6290,Engineering,USA,12.7,0,Mid
6291,Sales,USA,4.2,1,Junior
6292,Customer Success,Canada,8.4,1,Lead
6293,HR,France,14.9,1,Mid
6294,Operations,Canada,3.5,0,Senior
6295,HR,France,0.6,1,Senior
6296,HR,UK,3.5,1,Mid
6297,Operations,Canada,1.0,1,Mid
6298,Marketing,India,11.4,0,Junior
6299,HR,India,3.3,0,Mid
6300,Engineering,India,11.5,1,Mid
6301,HR,USA,6.3,1,Lead
6302,Finance,Germany,4.6,0,Junior
6303,Customer Success,Germany,9.3,1,Lead
6304,Sales,Germany,11.9,0,Senior
6305,Marketing,Canada,12.2,1,Senior
6306,Marketing,France,7.1,0,Mid
6307,Sales,India,9.5,1,Lead
6308,Sales,USA,4.1,0,Junior
6309,Sales,Canada,13.5,1,Mid
6310,Engineering,Canada,8.9,1,Junior
6311,HR,Germany,7.1,0,Junior
6312,Marketing,France,5.4,0,Lead
6313,Customer Success,India,2.9,1,Lead
6314,Customer Success,Germany,6.1,0,Mid
6315,Sales,Germany,5.0,1,Senior
6316,HR,Canada,7.1,0,Lead
6317,Finance,UK,2.6,0,Junior
6318,Sales,UK,0.9,0,Mid
6319,Finance,France,9.5,1,Senior
6320,Operations,UK,9.5,0,Lead
6321,Operations,India,6.2,0,Lead
6322,Engineering,India,8.0,1,Lead
6323,Customer Success,France,11.6,1,Senior
6324,Sales,India,11.9,0,Senior
6325,Sales,UK,2.8,0,Lead
6326,Engineering,India,11.1,0,Mid
6327,Marketing,USA,4.9,1,Senior
6328,Customer Success,UK,1.4,0,Lead
6329,Customer Success,USA,14.0,1,Senior
6330,Finance,Germany,3.0,0,Senior
6331,Finance,UK,9.6,0,Junior
6332,HR,USA,6.5,1,Lead
6333,Sales,France,10.1,0,Lead
6334,HR,India,7.8,0,Lead
6335,Engineering,USA,6.9,1,Junior
6336,Sales,India,6.0,1,Senior
6337,Sales,UK,4.2,1,Mid
6338,Customer Success,UK,1.5,0,Senior
6339,Engineering,UK,2.6,1,Lead
6340,HR,India,8.4,0,Mid
6341,Customer Success,UK,2.5,0,Senior
6342,Sales,Germany,13.7,1,Senior
6343,Operations,USA,7.3,0,Mid
6344,HR,UK,9.4,1,Lead
6345,Engineering,USA,9.6,1,Lead
6346,HR,USA,10.8,0,Junior
6347,HR,India,4.3,0,Lead
6348,Engineering,USA,3.4,0,Senior
6349,Marketing,Canada,13.5,1,Senior
6350,Marketing,India,8.8,1,Mid
6351,HR,France,9.0,1,Senior
6352,HR,France,2.6,1,Senior
6353,HR,Germany,8.8,1,Senior
6354,Operations,Germany,2.1,1,Mid
6355,HR,Germany,6.9,0,Junior
6356,Engineering,Canada,4.9,0,Lead
6357,Engineering,USA,11.1,0,Lead
6358,HR,Canada,10.4,1,Senior
6359,HR,UK,4.3,0,Junior
6360,Operations,UK,5.8,1,Junior
6361,Finance,Germany,6.3,0,Mid
6362,Engineering,UK,7.0,1,Lead
6363,Marketing,India,8.3,0,Mid
6364,Engineering,USA,3.7,1,Senior
6365,Engineering,Germany,14.6,1,Mid
6366,Sales,UK,10.6,0,Senior
6367,Engineering,Canada,8.9,1,Lead
6368,HR,Germany,14.7,0,Junior
6369,Marketing,Canada,13.1,1,Senior
6370,Sales,France,4.2,0,Senior
6371,Customer Success,UK,10.1,0,Lead
6372,Finance,Canada,9.7,0,Senior
6373,Operations,UK,2.2,1,Senior
6374,Marketing,Canada,12.7,1,Lead
6375,Customer Success,France,12.6,1,Senior
6376,Finance,Canada,9.4,0,Junior
6377,Finance,India,0.5,1,Senior
6378,Customer Success,UK,7.2,0,Mid
6379,Marketing,UK,6.3,0,Lead
6380,Operations,UK,10.2,1,Mid
6381,Finance,UK,3.6,1,Lead
6382,Sales,France,5.1,1,Mid
6383,Finance,India,3.9,1,Mid
6384,Marketing,Germany,1.3,0,Lead
6385,Finance,Germany,1.4,1,Mid
6386,Engineering,France,6.9,1,Junior
6387,Marketing,India,0.9,1,Mid
6388,Sales,Germany,8.0,0,Mid
6389,Sales,USA,8.1,0,Mid
6390,Operations,USA,11.6,1,Mid
6391,Customer Success,India,6.9,1,Junior
6392,Customer Success,USA,0.9,1,Lead
6393,Operations,UK,13.5,0,Junior
6394,Sales,France,6.9,1,Mid
6395,Marketing,Canada,5.6,1,Senior
6396,Operations,India,9.5,0,Senior
6397,Sales,UK,8.8,1,Senior
6398,HR,UK,2.7,0,Senior
6399,Customer Success,USA,10.3,1,Mid
6400,Finance,USA,5.1,0,Senior
6401,Sales,UK,2.6,1,Junior
6402,HR,USA,8.6,1,Junior
6403,Marketing,USA,4.5,1,Lead
6404,HR,India,12.4,1,Mid
6405,Customer Success,Canada,4.8,1,Senior
6406,Customer Success,UK,12.7,1,Junior
6407,Engineering,USA,11.8,0,Junior
6408,Marketing,India,5.1,1,Mid
6409,Marketing,Germany,1.0,1,Senior
6410,Operations,India,4.8,0,Mid
6411,Finance,India,4.4,1,Junior
6412,Engineering,India,3.3,1,Lead
6413,Engineering,UK,0.9,1,Mid
6414,Operations,USA,1.0,1,Senior
6415,Customer Success,Germany,11.5,0,Lead
6416,Marketing,India,13.6,0,Mid
6417,Finance,USA,2.7,1,Lead
6418,Marketing,UK,0.9,1,Junior
6419,Marketing,France,4.4,1,Junior
6420,Finance,Germany,0.8,1,Mid
6421,Marketing,Canada,13.1,0,Junior
6422,Finance,France,14.5,0,Senior
6423,Marketing,UK,9.7,0,Junior
6424,Customer Success,Germany,4.2,0,Lead
6425,Operations,India,7.7,0,Mid
6426,Marketing,France,6.6,0,Junior
6427,HR,USA,6.3,1,Junior
6428,Sales,Canada,11.6,0,Junior
6429,Operations,India,13.5,1,Mid
6430,Finance,Germany,5.2,1,Mid
6431,Customer Success,UK,4.3,1,Lead
6432,Customer Success,UK,3.6,1,Junior
6433,Customer Success,Canada,2.5,0,Mid
6434,Engineering,Germany,12.2,0,Lead
6435,Engineering,India,12.4,1,Senior
6436,HR,UK,11.2,1,Mid
6437,Sales,France,12.5,1,Mid
6438,Operations,USA,8.7,0,Lead
6439,Sales,India,7.9,1,Lead
6440,Marketing,USA,12.5,0,Senior
6441,Sales,UK,10.9,0,Senior
6442,Engineering,Canada,2.6,1,Mid
6443,Operations,UK,3.4,0,Senior
6444,Marketing,India,2.3,1,Lead
6445,Finance,Germany,0.8,0,Lead
6446,Operations,France,12.8,1,Lead
6447,Operations,USA,2.1,1,Senior
6448,Marketing,India,12.7,0,Lead
6449,Sales,UK,5.3,1,Senior
6450,Customer Success,France,3.8,1,Senior
6451,HR,Germany,14.6,0,Lead
6452,HR,Canada,4.5,0,Lead
6453,Operations,France,4.4,1,Mid
6454,Operations,France,10.2,1,Senior
6455,Sales,France,9.0,0,Mid
6456,Sales,India,4.6,0,Senior
6457,Marketing,Germany,3.4,1,Junior
6458,Marketing,France,6.1,0,Senior
6459,Finance,India,7.7,1,Lead
6460,Finance,USA,12.3,1,Senior
6461,Sales,Canada,0.7,1,Senior
6462,Operations,France,5.6,1,Lead
6463,Operations,UK,0.7,0,Lead
6464,Operations,Germany,13.5,1,Senior
6465,Operations,Canada,3.2,1,Senior
6466,Operations,Germany,7.0,0,Junior
6467,HR,Germany,5.6,0,Lead
6468,Finance,Germany,9.3,0,Lead
6469,Engineering,India,5.1,1,Lead
6470,Customer Success,India,3.6,0,Lead
6471,HR,Germany,10.5,0,Lead
6472,Engineering,Canada,6.4,0,Mid
6473,HR,USA,2.8,0,Lead
6474,Customer Success,France,9.3,1,Junior
6475,Finance,USA,3.3,0,Junior
6476,Finance,Canada,9.3,1,Lead
6477,Engineering,Canada,9.5,1,Senior
6478,HR,UK,1.5,0,Mid
6479,Finance,Germany,8.1,0,Senior
6480,Customer Success,Canada,2.3,1,Junior
6481,Engineering,UK,4.7,0,Lead
6482,Sales,UK,2.1,1,Mid
6483,Operations,UK,12.3,1,Lead
6484,Finance,USA,4.4,0,Lead
6485,Operations,Germany,13.9,0,Lead
6486,Operations,Canada,13.9,0,Mid
6487,Finance,Canada,12.2,1,Lead
6488,Sales,India,12.7,1,Mid
6489,Operations,Canada,14.3,1,Junior
6490,Engineering,France,3.3,0,Junior
6491,Sales,UK,2.9,1,Lead
6492,Customer Success,UK,5.2,0,Senior
6493,HR,Canada,11.8,1,Mid
6494,Sales,India,1.0,1,Junior
6495,Marketing,Canada,11.9,1,Lead
6496,Sales,Germany,10.4,1,Mid
6497,Finance,UK,6.4,0,Mid
6498,Customer Success,France,3.9,1,Lead
6499,Engineering,France,10.9,0,Mid
6500,Operations,USA,8.1,1,Mid
6501,Customer Success,Germany,8.6,1,Junior
6502,Engineering,Germany,2.6,0,Senior
6503,Operations,UK,5.7,0,Mid
6504,Operations,Canada,14.9,0,Mid
6505,Marketing,Germany,13.9,1,Senior
6506,Operations,Germany,6.2,0,Mid
6507,Finance,Canada,9.1,0,Junior
6508,Operations,France,13.8,0,Mid
6509,Finance,France,11.0,0,Lead
6510,Marketing,Germany,12.8,0,Junior
6511,Customer Success,India,2.1,1,Junior
6512,Sales,India,14.6,1,Mid
6513,Customer Success,UK,11.3,1,Lead
6514,Engineering,USA,5.4,1,Senior
6515,Engineering,USA,2.8,0,Lead
6516,Finance,Canada,2.6,1,Senior
6517,Marketing,UK,4.4,1,Mid
6518,HR,USA,9.9,1,Senior
6519,Operations,USA,5.4,0,Lead
6520,Customer Success,India,1.3,1,Lead
6521,Customer Success,France,13.8,0,Junior
6522,Operations,Germany,13.1,0,Senior
6523,Customer Success,Germany,2.9,0,Lead
6524,Sales,India,6.8,1,Junior
6525,Sales,India,9.3,1,Lead
6526,Sales,Canada,13.1,0,Senior
6527,Finance,France,13.3,1,Lead
6528,Engineering,India,10.5,1,Lead
6529,HR,India,5.2,1,Mid
6530,Marketing,Germany,1.4,1,Lead
6531,Finance,USA,7.8,0,Senior
6532,Customer Success,France,14.5,1,Lead
6533,HR,India,9.7,0,Mid
6534,HR,France,12.2,0,Senior
6535,Finance,USA,7.9,1,Mid
6536,Operations,USA,5.8,0,Mid
6537,Sales,Germany,6.3,0,Mid
6538,Finance,USA,11.2,0,Mid
6539,Marketing,UK,2.3,1,Lead
6540,Operations,UK,2.1,0,Senior
6541,Engineering,France,3.9,1,Lead
6542,Finance,USA,3.5,0,Mid
6543,Engineering,France,0.7,0,Senior
6544,Sales,India,8.6,0,Lead
6545,Operations,UK,3.4,1,Senior
6546,HR,Germany,4.1,0,Junior
6547,Sales,France,9.0,0,Senior
6548,Operations,Canada,10.6,1,Senior
6549,Marketing,Canada,5.3,0,Junior
6550,Finance,India,9.3,0,Mid
6551,HR,Canada,5.9,1,Junior
6552,Marketing,India,12.5,1,Lead
6553,Sales,France,8.3,1,Senior
6554,Operations,France,14.9,0,Lead
6555,Marketing,USA,4.9,1,Lead
6556,HR,UK,1.3,1,Senior
6557,Operations,France,2.6,1,Junior
6558,Operations,Germany,9.1,0,Senior
6559,HR,Canada,5.7,0,Junior
6560,Operations,USA,5.2,0,Junior
6561,Customer Success,India,5.5,1,Mid
6562,Sales,Canada,7.4,0,Mid
6563,Sales,India,13.8,1,Senior
6564,Customer Success,USA,2.4,1,Junior
6565,Customer Success,USA,9.2,0,Mid
6566,HR,UK,13.7,0,Junior
6567,Operations,France,14.5,0,Junior
6568,Operations,UK,4.1,0,Junior
6569,Sales,India,10.2,1,Mid
6570,HR,India,13.0,1,Mid
6571,Engineering,Germany,7.2,0,Junior
6572,Finance,Germany,13.0,0,Lead
6573,HR,India,1.5,1,Senior
6574,Engineering,UK,9.7,0,Lead
6575,Marketing,USA,10.6,0,Senior
6576,Sales,USA,13.2,0,Senior
6577,HR,UK,13.5,0,Junior
6578,Customer Success,Canada,7.8,0,Lead
6579,HR,Germany,13.5,1,Senior
6580,Customer Success,Germany,6.2,0,Lead
6581,Marketing,Canada,8.8,1,Lead
6582,Operations,USA,2.1,0,Lead
6583,Finance,Germany,10.0,0,Senior
6584,Sales,UK,15.0,0,Mid
6585,HR,Germany,5.3,1,Lead
6586,HR,USA,11.5,1,Junior
6587,Operations,USA,14.4,1,Junior
6588,Sales,France,12.7,1,Mid
6589,HR,Germany,7.7,0,Senior
6590,Operations,Canada,8.2,1,Senior
6591,HR,Germany,6.2,0,Mid
6592,HR,France,2.2,1,Lead
6593,Marketing,USA,12.1,0,Mid
6594,Sales,India,12.4,0,Mid
6595,Engineering,India,11.8,0,Mid
6596,Finance,Germany,4.4,1,Mid
6597,HR,UK,13.7,1,Mid
6598,HR,India,10.6,1,Mid
6599,HR,UK,1.5,0,Junior
6600,HR,India,12.4,1,Senior
6601,Operations,France,8.8,0,Lead
6602,Engineering,Canada,5.6,0,Junior
6603,Operations,India,2.3,0,Lead
6604,Operations,Canada,10.1,1,Lead
6605,Sales,USA,13.9,1,Senior
6606,Sales,USA,6.6,1,Mid
6607,Customer Success,India,15.0,0,Senior
6608,Sales,India,0.8,0,Lead
6609,Operations,USA,6.7,1,Senior
6610,Marketing,USA,3.0,1,Lead
6611,HR,France,2.9,1,Mid
6612,HR,Canada,13.2,0,Senior
6613,Operations,France,7.5,1,Senior
6614,Engineering,Germany,10.3,0,Senior
6615,Operations,Germany,7.9,0,Senior
6616,HR,India,2.8,0,Senior
6617,Customer Success,USA,13.6,1,Junior
6618,HR,Canada,14.6,0,Senior
6619,Customer Success,Canada,9.6,1,Mid
6620,Engineering,USA,1.2,1,Senior
6621,Customer Success,UK,3.2,0,Mid
6622,Customer Success,UK,5.2,0,Mid
6623,Finance,Canada,4.3,0,Junior
6624,Engineering,UK,11.5,1,Lead
6625,Marketing,France,9.7,1,Junior
6626,HR,Canada,2.5,1,Lead
6627,Marketing,Germany,12.4,0,Senior
6628,Operations,USA,13.8,1,Lead
6629,Engineering,France,5.5,0,Senior
6630,Marketing,Germany,1.0,1,Mid
6631,HR,Germany,6.5,0,Mid
6632,Customer Success,Canada,1.1,1,Junior
6633,HR,Canada,14.4,0,Lead
6634,Customer Success,France,13.1,1,Senior
6635,Customer Success,UK,1.7,1,Mid
6636,Customer Success,France,12.1,1,Junior
6637,Sales,Canada,4.1,0,Junior
6638,Customer Success,Canada,12.3,1,Lead
6639,Operations,Germany,2.3,0,Junior
6640,Sales,France,12.7,0,Junior
6641,Sales,UK,14.5,1,Senior
6642,Finance,Canada,0.8,1,Mid
6643,Engineering,USA,1.2,1,Mid
6644,Marketing,USA,3.2,0,Mid
6645,Finance,Germany,7.4,1,Senior
6646,Operations,France,1.3,1,Mid
6647,Marketing,UK,4.6,0,Junior
6648,Sales,Germany,11.0,0,Lead
6649,Engineering,Canada,9.2,1,Mid
6650,Engineering,Germany,2.8,0,Mid
6651,Finance,Canada,2.2,0,Junior
6652,Marketing,UK,14.6,0,Senior
6653,Finance,India,3.5,1,Junior
6654,HR,UK,4.7,1,Mid
6655,HR,France,14.4,1,Mid
6656,Engineering,UK,5.2,1,Senior
6657,Customer Success,UK,12.1,0,Senior
6658,Finance,India,10.9,1,Lead
6659,Sales,India,7.7,0,Mid
6660,Operations,France,1.3,1,Junior
6661,Operations,France,11.7,0,Mid
6662,Customer Success,France,12.8,0,Senior
6663,Customer Success,Canada,5.4,0,Mid
6664,Customer Success,Germany,10.9,1,Junior
6665,HR,India,11.5,0,Junior
6666,Marketing,USA,5.8,0,Junior
6667,Sales,India,8.3,0,Lead
6668,Operations,USA,5.8,1,Mid
6669,Sales,Canada,5.9,0,Lead
6670,Sales,France,13.2,0,Senior
6671,Marketing,India,6.1,0,Mid
6672,Sales,Canada,5.9,0,Mid
6673,Sales,France,10.3,0,Junior
6674,Sales,UK,11.4,0,Junior
6675,HR,USA,11.5,1,Mid
6676,HR,UK,1.3,1,Lead
6677,Finance,France,4.7,1,Senior
6678,Engineering,India,5.7,1,Mid
6679,Customer Success,India,9.9,0,Junior
6680,Finance,India,8.4,0,Lead
6681,Marketing,Canada,10.3,1,Senior
6682,HR,USA,10.1,1,Senior
6683,HR,Germany,7.8,0,Mid
6684,Engineering,Canada,10.4,0,Junior
6685,Operations,Canada,5.2,0,Mid
6686,Sales,France,1.9,1,Senior
6687,Operations,UK,2.9,0,Senior
6688,HR,Canada,5.0,0,Junior
6689,HR,Canada,13.3,1,Junior
6690,Finance,USA,1.5,1,Junior
6691,Finance,France,8.2,0,Lead
6692,Marketing,India,7.9,0,Senior
6693,Operations,Canada,14.5,0,Junior
6694,Finance,India,12.6,0,Junior
6695,Engineering,UK,9.3,1,Junior
6696,Operations,USA,5.0,0,Lead
6697,Sales,France,14.5,0,Mid
6698,Operations,USA,9.4,1,Mid
6699,Finance,India,12.4,0,Junior
6700,Customer Success,India,0.8,1,Lead
6701,Marketing,India,13.9,0,Mid
6702,Customer Success,UK,11.4,1,Junior
6703,Finance,France,5.2,0,Senior
6704,Sales,France,6.8,1,Mid
6705,Sales,India,7.6,1,Junior
6706,Marketing,France,9.9,1,Lead
6707,Customer Success,USA,5.8,0,Mid
6708,HR,Canada,12.5,1,Lead
6709,HR,UK,7.1,0,Senior
6710,HR,Canada,14.0,0,Mid
6711,Engineering,India,12.1,0,Mid
6712,Engineering,Germany,8.6,1,Mid
6713,Engineering,India,11.1,1,Mid
6714,Customer Success,India,6.1,1,Junior
6715,Operations,UK,14.3,0,Lead
6716,HR,Canada,1.3,1,Junior
6717,Finance,India,2.5,0,Junior
6718,Marketing,UK,8.4,1,Junior
6719,Finance,UK,11.9,1,Mid
6720,Marketing,Germany,10.7,1,Mid
6721,Operations,India,4.7,1,Junior
6722,HR,India,12.2,1,Lead
6723,Marketing,India,3.8,0,Lead
6724,HR,Canada,2.5,1,Lead
6725,Sales,Germany,11.1,1,Junior
6726,Sales,India,1.1,1,Mid
6727,Finance,USA,3.6,0,Junior
